Time_ms,Lead_I,Lead_II,Lead_III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
7608.00,0.050483,0.067311,0.023559,-0.037021,0.016828,0.047117,-0.033462,0.013559,0.043752,0.070580,0.067214,0.047117
7616.00,0.061457,0.081942,0.028680,-0.045068,0.020486,0.057360,-0.036388,0.018680,0.053262,0.083748,0.079651,0.057360
7624.00,0.072624,0.096832,0.033891,-0.053258,0.024208,0.067783,-0.039366,0.023891,0.062941,0.097149,0.092307,0.067783
7632.00,0.085576,0.114102,0.039936,-0.062756,0.028525,0.079871,-0.042820,0.029936,0.074166,0.112691,0.106986,0.079871
7640.00,0.082268,0.109690,0.038392,-0.060330,0.027423,0.076783,-0.041938,0.028392,0.071299,0.108721,0.103237,0.076783
7648.00,0.064610,0.086146,0.030151,-0.047381,0.021537,0.060302,-0.037229,0.020151,0.055995,0.087532,0.083224,0.060302
7656.00,0.051603,0.068805,0.024082,-0.037843,0.017201,0.048163,-0.033761,0.014082,0.044723,0.071924,0.068484,0.048163
7664.00,0.040105,0.053474,0.018716,-0.029410,0.013368,0.037431,-0.030695,0.008716,0.034758,0.058126,0.055453,0.037431
7672.00,0.019998,0.026664,0.009332,-0.014665,0.006666,0.018665,-0.025333,-0.000668,0.017332,0.033997,0.032664,0.018665
7680.00,0.004978,0.006638,0.002323,-0.003651,0.001659,0.004646,-0.021328,-0.007677,0.004315,0.015974,0.015642,0.004646
7688.00,0.004054,0.005405,0.001892,-0.002973,0.001351,0.003784,-0.021081,-0.008108,0.003513,0.014865,0.014594,0.003784
7696.00,0.001152,0.001536,0.000538,-0.000845,0.000384,0.001075,-0.020307,-0.009462,0.000998,0.011382,0.011306,0.001075
7704.00,-0.007864,-0.010485,-0.003670,0.005767,-0.002621,-0.007339,-0.017903,-0.013670,-0.006815,0.000564,0.001088,-0.007339
7712.00,-0.007432,-0.009909,-0.003468,0.005450,-0.002477,-0.006936,-0.018018,-0.013468,-0.006441,0.001082,0.001577,-0.006936
7720.00,-0.001247,-0.001662,-0.000582,0.000914,-0.000416,-0.001163,-0.019668,-0.010582,-0.001080,0.008504,0.008587,-0.001163
7728.00,-0.004960,-0.006613,-0.002314,0.003637,-0.001653,-0.004629,-0.018677,-0.012314,-0.004298,0.004048,0.004379,-0.004629
7736.00,-0.009909,-0.013211,-0.004624,0.007266,-0.003303,-0.009248,-0.017358,-0.014624,-0.008587,-0.001890,-0.001230,-0.009248
7744.00,-0.004157,-0.005543,-0.001940,0.003049,-0.001386,-0.003880,-0.018891,-0.011940,-0.003603,0.005012,0.005289,-0.003880
7752.00,-0.001161,-0.001548,-0.000542,0.000851,-0.000387,-0.001083,-0.019690,-0.010542,-0.001006,0.008607,0.008684,-0.001083
7760.00,-0.010271,-0.013695,-0.004793,0.007532,-0.003424,-0.009587,-0.017261,-0.014793,-0.008902,-0.002326,-0.001641,-0.009587
7768.00,-0.032474,-0.043299,-0.015155,0.023814,-0.010825,-0.030309,-0.011340,-0.025155,-0.028144,-0.028969,-0.026804,-0.030309
7776.00,-0.088237,-0.117650,-0.041177,0.064707,-0.029412,-0.082355,0.003530,-0.051177,-0.076472,-0.095885,-0.090002,-0.082355
7784.00,-0.096564,-0.128752,-0.045063,0.070813,-0.032188,-0.090126,0.005750,-0.055063,-0.083689,-0.105876,-0.099439,-0.090126
7792.00,0.119856,0.159807,0.055933,-0.087894,0.039952,0.111865,-0.051961,0.045933,0.103875,0.153827,0.145836,0.111865
7800.00,0.530741,0.707655,0.247679,-0.389210,0.176914,0.495358,-0.161531,0.237679,0.459976,0.646889,0.611507,0.495358
7808.00,0.766306,1.021741,0.357609,-0.561958,0.255435,0.715219,-0.224348,0.347609,0.664132,0.929567,0.878480,0.715219
7816.00,0.512404,0.683205,0.239122,-0.375763,0.170801,0.478244,-0.156641,0.229122,0.444083,0.624885,0.590724,0.478244
7824.00,0.071871,0.095828,0.033540,-0.052705,0.023957,0.067079,-0.039166,0.023540,0.062288,0.096245,0.091453,0.067079
7832.00,-0.159613,-0.212817,-0.074486,0.117050,-0.053204,-0.148972,0.022563,-0.084486,-0.138331,-0.181536,-0.170895,-0.148972
7840.00,-0.171400,-0.228533,-0.079987,0.125693,-0.057133,-0.159973,0.025707,-0.089987,-0.148547,-0.195680,-0.184253,-0.159973
7848.00,-0.098580,-0.131440,-0.046004,0.072292,-0.032860,-0.092008,0.006288,-0.056004,-0.085436,-0.108296,-0.101724,-0.092008
7856.00,-0.030540,-0.040721,-0.014252,0.022396,-0.010180,-0.028504,-0.011856,-0.024252,-0.026468,-0.026649,-0.024613,-0.028504
7864.00,0.002808,0.003744,0.001310,-0.002059,0.000936,0.002621,-0.020749,-0.008690,0.002433,0.013369,0.013182,0.002621
7872.00,0.006958,0.009278,0.003247,-0.005103,0.002319,0.006494,-0.021856,-0.006753,0.006031,0.018350,0.017886,0.006494
7880.00,0.008548,0.011397,0.003989,-0.006268,0.002849,0.007978,-0.022279,-0.006011,0.007408,0.020257,0.019687,0.007978
7888.00,0.020876,0.027834,0.009742,-0.015309,0.006959,0.019484,-0.025567,-0.000258,0.018092,0.035051,0.033659,0.019484
7896.00,0.029523,0.039364,0.013777,-0.021650,0.009841,0.027555,-0.027873,0.003777,0.025587,0.045428,0.043459,0.027555
7904.00,0.031672,0.042229,0.014780,-0.023226,0.010557,0.029561,-0.028446,0.004780,0.027449,0.048006,0.045895,0.029561
7912.00,0.043958,0.058611,0.020514,-0.032236,0.014653,0.041027,-0.031722,0.010514,0.038097,0.062749,0.059819,0.041027
7920.00,0.063387,0.084516,0.029581,-0.046484,0.021129,0.059161,-0.036903,0.019581,0.054935,0.086064,0.081839,0.059161
7928.00,0.074639,0.099519,0.034832,-0.054735,0.024880,0.069663,-0.039904,0.024832,0.064687,0.099567,0.094591,0.069663
7936.00,0.086403,0.115204,0.040321,-0.063362,0.028801,0.080643,-0.043041,0.030321,0.074883,0.113684,0.107923,0.080643
7944.00,0.110402,0.147203,0.051521,-0.080962,0.036801,0.103042,-0.049441,0.041521,0.095682,0.142483,0.135123,0.103042
7952.00,0.132878,0.177171,0.062010,-0.097444,0.044293,0.124019,-0.055434,0.052010,0.115161,0.169454,0.160595,0.124019
7960.00,0.146233,0.194977,0.068242,-0.107237,0.048744,0.136484,-0.058995,0.058242,0.126735,0.185479,0.175730,0.136484
7968.00,0.165702,0.220936,0.077328,-0.121515,0.055234,0.154655,-0.064187,0.067328,0.143609,0.208843,0.197796,0.154655
7976.00,0.191515,0.255353,0.089374,-0.140444,0.063838,0.178747,-0.071071,0.079374,0.165980,0.239818,0.227050,0.178747
7984.00,0.206487,0.275316,0.096361,-0.151424,0.068829,0.192721,-0.075063,0.086361,0.178956,0.257785,0.244019,0.192721
7992.00,0.214884,0.286512,0.100279,-0.157582,0.071628,0.200559,-0.077302,0.090279,0.186233,0.267861,0.253536,0.200559
8000.00,0.230401,0.307202,0.107521,-0.168961,0.076800,0.215041,-0.081440,0.097521,0.199681,0.286482,0.271121,0.215041
8008.00,0.241956,0.322608,0.112913,-0.177434,0.080652,0.225825,-0.084522,0.102913,0.209695,0.300347,0.284216,0.225825
8016.00,0.238667,0.318223,0.111378,-0.175022,0.079556,0.222756,-0.083645,0.101378,0.206845,0.296400,0.280489,0.222756
8024.00,0.234820,0.313094,0.109583,-0.172202,0.078273,0.219166,-0.082619,0.099583,0.203511,0.291784,0.276130,0.219166
8032.00,0.235609,0.314145,0.109951,-0.172780,0.078536,0.219902,-0.082829,0.099951,0.204195,0.292731,0.277024,0.219902
8040.00,0.225041,0.300054,0.105019,-0.165030,0.075014,0.210038,-0.080011,0.095019,0.195035,0.280049,0.265046,0.210038
8048.00,0.204704,0.272939,0.095529,-0.150116,0.068235,0.191057,-0.074588,0.085529,0.177410,0.255645,0.241998,0.191057
8056.00,0.191265,0.255020,0.089257,-0.140261,0.063755,0.178514,-0.071004,0.079257,0.165763,0.239518,0.226767,0.178514
8064.00,0.178524,0.238033,0.083311,-0.130918,0.059508,0.166623,-0.067607,0.073311,0.154721,0.224229,0.212328,0.166623
8072.00,0.154007,0.205342,0.071870,-0.112938,0.051336,0.143739,-0.061068,0.061870,0.133472,0.194808,0.184541,0.143739
8080.00,0.130532,0.174043,0.060915,-0.095724,0.043511,0.121830,-0.054809,0.050915,0.113128,0.166639,0.157937,0.121830
8088.00,0.117658,0.156878,0.054907,-0.086283,0.039219,0.109814,-0.051376,0.044907,0.101970,0.151190,0.143346,0.109814
8096.00,0.100682,0.134243,0.046985,-0.073833,0.033561,0.093970,-0.046849,0.036985,0.087258,0.130818,0.124106,0.093970
8104.00,0.076979,0.102639,0.035924,-0.056451,0.025660,0.071847,-0.040528,0.025924,0.066715,0.102375,0.097243,0.071847
8112.00,0.063325,0.084433,0.029552,-0.046438,0.021108,0.059103,-0.036887,0.019552,0.054881,0.085990,0.081768,0.059103
8120.00,0.056791,0.075722,0.026503,-0.041647,0.018930,0.053005,-0.035144,0.016503,0.049219,0.078149,0.074363,0.053005
8128.00,0.042095,0.056126,0.019644,-0.030870,0.014032,0.039289,-0.031225,0.009644,0.036482,0.060514,0.057708,0.039289
8136.00,0.027983,0.037310,0.013059,-0.020521,0.009328,0.026117,-0.027462,0.003059,0.024252,0.043579,0.041714,0.026117
8144.00,0.026305,0.035073,0.012276,-0.019290,0.008768,0.024551,-0.027015,0.002276,0.022798,0.041566,0.039812,0.024551
8152.00,0.023536,0.031382,0.010984,-0.017260,0.007845,0.021967,-0.026276,0.000984,0.020398,0.038244,0.036675,0.021967
8160.00,0.012439,0.016585,0.005805,-0.009122,0.004146,0.011610,-0.023317,-0.004195,0.010780,0.024927,0.024097,0.011610
8168.00,0.008734,0.011646,0.004076,-0.006405,0.002911,0.008152,-0.022329,-0.005924,0.007570,0.020481,0.019899,0.008152
8176.00,0.013241,0.017654,0.006179,-0.009710,0.004414,0.012358,-0.023531,-0.003821,0.011475,0.025889,0.025006,0.012358
8184.00,0.009425,0.012567,0.004398,-0.006912,0.003142,0.008797,-0.022513,-0.005602,0.008168,0.021310,0.020682,0.008797
8192.00,0.002211,0.002947,0.001032,-0.001621,0.000737,0.002063,-0.020589,-0.008968,0.001916,0.012653,0.012505,0.002063
8200.00,0.005891,0.007855,0.002749,-0.004320,0.001964,0.005498,-0.021571,-0.007251,0.005105,0.017069,0.016676,0.005498
8208.00,0.009860,0.013146,0.004601,-0.007231,0.003287,0.009202,-0.022629,-0.005399,0.008545,0.021832,0.021174,0.009202
8216.00,0.003536,0.004714,0.001650,-0.002593,0.001179,0.003300,-0.020943,-0.008350,0.003064,0.014243,0.014007,0.003300
8224.00,0.001287,0.001716,0.000600,-0.000944,0.000429,0.001201,-0.020343,-0.009400,0.001115,0.011544,0.011458,0.001201
8232.00,0.008156,0.010874,0.003806,-0.005981,0.002719,0.007612,-0.022175,-0.006194,0.007068,0.019787,0.019243,0.007612
8240.00,0.007772,0.010363,0.003627,-0.005700,0.002591,0.007254,-0.022073,-0.006373,0.006736,0.019327,0.018809,0.007254
8248.00,0.001148,0.001530,0.000536,-0.000842,0.000383,0.001071,-0.020306,-0.009464,0.000995,0.011377,0.011301,0.001071
8256.00,0.004218,0.005623,0.001968,-0.003093,0.001406,0.003936,-0.021125,-0.008032,0.003655,0.015061,0.014780,0.003936
8264.00,0.009960,0.013280,0.004648,-0.007304,0.003320,0.009296,-0.022656,-0.005352,0.008632,0.021952,0.021288,0.009296
8272.00,0.005047,0.006729,0.002355,-0.003701,0.001682,0.004710,-0.021346,-0.007645,0.004374,0.016056,0.015720,0.004710
8280.00,0.001477,0.001970,0.000689,-0.001083,0.000492,0.001379,-0.020394,-0.009311,0.001280,0.011773,0.011674,0.001379
8288.00,0.008074,0.010765,0.003768,-0.005921,0.002691,0.007536,-0.022153,-0.006232,0.006997,0.019689,0.019150,0.007536
8296.00,0.009523,0.012697,0.004444,-0.006984,0.003174,0.008888,-0.022539,-0.005556,0.008253,0.021428,0.020793,0.008888
8304.00,0.002738,0.003651,0.001278,-0.002008,0.000913,0.002556,-0.020730,-0.008722,0.002373,0.013286,0.013103,0.002556
8312.00,0.004187,0.005583,0.001954,-0.003071,0.001396,0.003908,-0.021117,-0.008046,0.003629,0.015025,0.014746,0.003908
8320.00,0.010784,0.014378,0.005032,-0.007908,0.003595,0.010065,-0.022876,-0.004968,0.009346,0.022941,0.022222,0.010065
8328.00,0.007216,0.009621,0.003367,-0.005292,0.002405,0.006735,-0.021924,-0.006633,0.006254,0.018659,0.018178,0.006735
8336.00,0.002308,0.003077,0.001077,-0.001692,0.000769,0.002154,-0.020615,-0.008923,0.002000,0.012769,0.012616,0.002154
8344.00,0.008065,0.010753,0.003763,-0.005914,0.002688,0.007527,-0.022151,-0.006237,0.006989,0.019677,0.019140,0.007527
8352.00,0.011164,0.014885,0.005210,-0.008187,0.003721,0.010420,-0.022977,-0.004790,0.009675,0.023397,0.022653,0.010420
8360.00,0.004599,0.006132,0.002146,-0.003372,0.001533,0.004292,-0.021226,-0.007854,0.003986,0.015518,0.015212,0.004292
8368.00,0.004333,0.005778,0.002022,-0.003178,0.001444,0.004044,-0.021156,-0.007978,0.003755,0.015200,0.014911,0.004044
8376.00,0.011443,0.015257,0.005340,-0.008391,0.003814,0.010680,-0.023051,-0.004660,0.009917,0.023731,0.022968,0.010680
8384.00,0.009695,0.012926,0.004524,-0.007110,0.003232,0.009049,-0.022585,-0.005476,0.008402,0.021634,0.020987,0.009049
8392.00,0.004417,0.005890,0.002061,-0.003239,0.001472,0.004123,-0.021178,-0.007939,0.003828,0.015301,0.015006,0.004123
8400.00,0.010506,0.014008,0.004903,-0.007704,0.003502,0.009806,-0.022802,-0.005097,0.009105,0.022607,0.021907,0.009806
8408.00,0.018226,0.024301,0.008505,-0.013366,0.006075,0.017011,-0.024860,-0.001495,0.015796,0.031871,0.030656,0.017011
8416.00,0.018094,0.024125,0.008444,-0.013269,0.006031,0.016888,-0.024825,-0.001556,0.015681,0.031713,0.030507,0.016888
8424.00,0.025519,0.034026,0.011909,-0.018714,0.008506,0.023818,-0.026805,0.001909,0.022117,0.040623,0.038922,0.023818
8432.00,0.045966,0.061288,0.021451,-0.033708,0.015322,0.042901,-0.032258,0.011451,0.039837,0.065159,0.062094,0.042901
8440.00,0.062204,0.082939,0.029029,-0.045616,0.020735,0.058057,-0.036588,0.019029,0.053910,0.084645,0.080498,0.058057
8448.00,0.072769,0.097025,0.033959,-0.053364,0.024256,0.067918,-0.039405,0.023959,0.063066,0.097323,0.092471,0.067918
8456.00,0.089915,0.119886,0.041960,-0.065937,0.029972,0.083920,-0.043977,0.031960,0.077926,0.117897,0.111903,0.083920
8464.00,0.102972,0.137296,0.048053,-0.075513,0.034324,0.096107,-0.047459,0.038053,0.089242,0.133566,0.126701,0.096107
8472.00,0.096528,0.128704,0.045046,-0.070787,0.032176,0.090093,-0.045741,0.035046,0.083658,0.125834,0.119399,0.090093
8480.00,0.083030,0.110707,0.038747,-0.060889,0.027677,0.077495,-0.042141,0.028747,0.071960,0.109636,0.104101,0.077495
8488.00,0.074067,0.098756,0.034565,-0.054316,0.024689,0.069129,-0.039751,0.024565,0.064191,0.098880,0.093942,0.069129
8496.00,0.058169,0.077559,0.027146,-0.042657,0.019390,0.054291,-0.035512,0.017146,0.050413,0.079803,0.075925,0.054291
8504.00,0.035650,0.047534,0.016637,-0.026143,0.011883,0.033273,-0.029507,0.006637,0.030897,0.052780,0.050403,0.033273
8512.00,0.024943,0.033258,0.011640,-0.018292,0.008314,0.023280,-0.026652,0.001640,0.021617,0.039932,0.038269,0.023280
8520.00,0.023367,0.031157,0.010905,-0.017136,0.007789,0.021810,-0.026231,0.000905,0.020252,0.038041,0.036483,0.021810
8528.00,0.014959,0.019946,0.006981,-0.010970,0.004986,0.013962,-0.023989,-0.003019,0.012965,0.027951,0.026954,0.013962
8536.00,0.007503,0.010004,0.003501,-0.005502,0.002501,0.007002,-0.022001,-0.006499,0.006502,0.019003,0.018503,0.007002
8544.00,0.012054,0.016072,0.005625,-0.008840,0.004018,0.011251,-0.023214,-0.004375,0.010447,0.024465,0.023661,0.011251
8552.00,0.014631,0.019508,0.006828,-0.010729,0.004877,0.013655,-0.023902,-0.003172,0.012680,0.027557,0.026582,0.013655
8560.00,0.007843,0.010457,0.003660,-0.005751,0.002614,0.007320,-0.022091,-0.006340,0.006797,0.019411,0.018888,0.007320
8568.00,0.007455,0.009940,0.003479,-0.005467,0.002485,0.006958,-0.021988,-0.006521,0.006461,0.018946,0.018449,0.006958
8576.00,0.014424,0.019232,0.006731,-0.010577,0.004808,0.013462,-0.023846,-0.003269,0.012501,0.027308,0.026347,0.013462
8584.00,0.012322,0.016429,0.005750,-0.009036,0.004107,0.011501,-0.023286,-0.004250,0.010679,0.024787,0.023965,0.011501
8592.00,0.004729,0.006305,0.002207,-0.003468,0.001576,0.004413,-0.021261,-0.007793,0.004098,0.015674,0.015359,0.004413
8600.00,-0.007190,-0.009587,-0.003355,0.005273,-0.002397,-0.006711,-0.018083,-0.013355,-0.006231,0.001372,0.001851,-0.006711
8608.00,-0.060401,-0.080535,-0.028187,0.044294,-0.020134,-0.056374,-0.003893,-0.038187,-0.052348,-0.062481,-0.058455,-0.056374
8616.00,-0.095824,-0.127765,-0.044718,0.070271,-0.031941,-0.089436,0.005553,-0.054718,-0.083047,-0.104989,-0.098600,-0.089436
8624.00,0.081015,0.108020,0.037807,-0.059411,0.027005,0.075614,-0.041604,0.027807,0.070213,0.107218,0.101817,0.075614
8632.00,0.480787,0.641049,0.224367,-0.352577,0.160262,0.448734,-0.148210,0.214367,0.416682,0.586944,0.554892,0.448734
8640.00,0.772964,1.030618,0.360716,-0.566840,0.257655,0.721433,-0.226124,0.350716,0.669902,0.937556,0.886025,0.721433
8648.00,0.593904,0.791872,0.277155,-0.435529,0.197968,0.554310,-0.178374,0.267155,0.514717,0.722685,0.683091,0.554310
8656.00,0.155071,0.206761,0.072366,-0.113718,0.051690,0.144732,-0.061352,0.062366,0.134394,0.196085,0.185747,0.144732
8664.00,-0.121905,-0.162541,-0.056889,0.089397,-0.040635,-0.113778,0.012508,-0.066889,-0.105651,-0.136287,-0.128160,-0.113778
8672.00,-0.167788,-0.223717,-0.078301,0.123044,-0.055929,-0.156602,0.024743,-0.088301,-0.145416,-0.191345,-0.180159,-0.156602
8680.00,-0.097801,-0.130402,-0.045641,0.071721,-0.032600,-0.091281,0.006080,-0.055641,-0.084761,-0.107362,-0.100842,-0.091281
8688.00,-0.020288,-0.027051,-0.009468,0.014878,-0.006763,-0.018936,-0.014590,-0.019468,-0.017583,-0.014346,-0.012993,-0.018936
8696.00,0.013914,0.018552,0.006493,-0.010203,0.004638,0.012986,-0.023710,-0.003507,0.012059,0.026696,0.025769,0.012986
8704.00,0.017814,0.023752,0.008313,-0.013064,0.005938,0.016627,-0.024750,-0.001687,0.015439,0.031377,0.030190,0.016627
8712.00,0.024483,0.032644,0.011425,-0.017954,0.008161,0.022851,-0.026529,0.001425,0.021218,0.039379,0.037747,0.022851
8720.00,0.036522,0.048696,0.017043,-0.026783,0.012174,0.034087,-0.029739,0.007043,0.031652,0.053826,0.051391,0.034087
8728.00,0.039790,0.053053,0.018569,-0.029179,0.013263,0.037137,-0.030611,0.008569,0.034485,0.057748,0.055095,0.037137
8736.00,0.043418,0.057890,0.020262,-0.031840,0.014473,0.040523,-0.031578,0.010262,0.037629,0.062101,0.059207,0.040523
8744.00,0.059588,0.079451,0.027808,-0.043698,0.019863,0.055615,-0.035890,0.017808,0.051643,0.081506,0.077533,0.055615
8752.00,0.075084,0.100113,0.035039,-0.055062,0.025028,0.070079,-0.040023,0.025039,0.065073,0.100101,0.095096,0.070079
8760.00,0.082905,0.110540,0.038689,-0.060797,0.027635,0.077378,-0.042108,0.028689,0.071851,0.109486,0.103959,0.077378
8768.00,0.098888,0.131851,0.046148,-0.072518,0.032963,0.092296,-0.046370,0.036148,0.085703,0.128666,0.122074,0.092296
8776.00,0.123812,0.165083,0.057779,-0.090796,0.041271,0.115558,-0.053017,0.047779,0.107304,0.158575,0.150321,0.115558
8784.00,0.140929,0.187905,0.065767,-0.103348,0.046976,0.131534,-0.057581,0.055767,0.122138,0.179115,0.169719,0.131534
8792.00,0.154765,0.206353,0.072224,-0.113494,0.051588,0.144447,-0.061271,0.062224,0.134129,0.195718,0.185400,0.144447
8800.00,0.179056,0.238741,0.083559,-0.131308,0.059685,0.167119,-0.067748,0.073559,0.155182,0.224867,0.212930,0.167119
8808.00,0.202511,0.270015,0.094505,-0.148508,0.067504,0.189011,-0.074003,0.084505,0.175510,0.253014,0.239513,0.189011
8816.00,0.213791,0.285055,0.099769,-0.156780,0.071264,0.199538,-0.077011,0.089769,0.185286,0.266549,0.252297,0.199538
8824.00,0.226494,0.301992,0.105697,-0.166096,0.075498,0.211395,-0.080398,0.095697,0.196295,0.281793,0.266694,0.211395
8832.00,0.244955,0.326606,0.114312,-0.179634,0.081652,0.228625,-0.085321,0.104312,0.212294,0.303946,0.287616,0.228625
8840.00,0.252220,0.336294,0.117703,-0.184961,0.084073,0.235405,-0.087259,0.107703,0.218591,0.312664,0.295850,0.235405
8848.00,0.248904,0.331872,0.116155,-0.182530,0.082968,0.232311,-0.086374,0.106155,0.215717,0.308685,0.292092,0.232311
8856.00,0.250771,0.334361,0.117026,-0.183899,0.083590,0.234053,-0.086872,0.107026,0.217335,0.310925,0.294207,0.234053
8864.00,0.250871,0.334494,0.117073,-0.183972,0.083624,0.234146,-0.086899,0.107073,0.217421,0.311045,0.294320,0.234146
8872.00,0.236188,0.314918,0.110221,-0.173205,0.078729,0.220443,-0.082984,0.100221,0.204697,0.293426,0.277680,0.220443
8880.00,0.219251,0.292335,0.102317,-0.160784,0.073084,0.204635,-0.078467,0.092317,0.190018,0.273102,0.258485,0.204635
8888.00,0.209576,0.279435,0.097802,-0.153689,0.069859,0.195604,-0.075887,0.087802,0.181633,0.261491,0.247520,0.195604
8896.00,0.192653,0.256870,0.089905,-0.141279,0.064218,0.179809,-0.071374,0.079905,0.166966,0.241183,0.228340,0.179809
8904.00,0.166240,0.221654,0.077579,-0.121909,0.055413,0.155158,-0.064331,0.067579,0.144075,0.209488,0.198406,0.155158
8912.00,0.147633,0.196843,0.068895,-0.108264,0.049211,0.137790,-0.059369,0.058895,0.127948,0.187159,0.177317,0.137790
8920.00,0.134494,0.179325,0.062764,-0.098629,0.044831,0.125528,-0.055865,0.052764,0.116561,0.171393,0.162426,0.125528
8928.00,0.112144,0.149525,0.052334,-0.082239,0.037381,0.104668,-0.049905,0.042334,0.097192,0.144573,0.137097,0.104668
8936.00,0.089895,0.119859,0.041951,-0.065923,0.029965,0.083902,-0.043972,0.031951,0.077909,0.117874,0.111881,0.083902
8944.00,0.080082,0.106777,0.037372,-0.058727,0.026694,0.074744,-0.041355,0.027372,0.069405,0.106099,0.100760,0.074744
8952.00,0.069567,0.092756,0.032465,-0.051016,0.023189,0.064929,-0.038551,0.022465,0.060291,0.093480,0.088842,0.064929
8960.00,0.051384,0.068512,0.023979,-0.037682,0.017128,0.047959,-0.033702,0.013979,0.044533,0.071661,0.068235,0.047959
8968.00,0.041423,0.055231,0.019331,-0.030377,0.013808,0.038662,-0.031046,0.009331,0.035900,0.059708,0.056947,0.038662
8976.00,0.040576,0.054101,0.018935,-0.029755,0.013525,0.037871,-0.030820,0.008935,0.035165,0.058691,0.055986,0.037871
8984.00,0.032306,0.043074,0.015076,-0.023691,0.010769,0.030152,-0.028615,0.005076,0.027998,0.048767,0.046613,0.030152
8992.00,0.021479,0.028639,0.010024,-0.015752,0.007160,0.020048,-0.025728,0.000024,0.018616,0.035775,0.034343,0.020048
9000.00,0.022298,0.029731,0.010406,-0.016352,0.007433,0.020811,-0.025946,0.000406,0.019325,0.036758,0.035271,0.020811
9008.00,0.024045,0.032060,0.011221,-0.017633,0.008015,0.022442,-0.026412,0.001221,0.020839,0.038854,0.037251,0.022442
9016.00,0.016025,0.021366,0.007478,-0.011751,0.005342,0.014956,-0.024273,-0.002522,0.013888,0.029229,0.028161,0.014956
